id,name,required_age,is_free,developers,review_score,total_positive,total_negative,total_reviews
1161270,Freud Gate,0,False,Sailors Moon Studios,5,30,13,43
1161300,The Legend of Crystal Valley,0,False,Cateia Games,0,1,0,1
1161320,东方幻昼梦~ Touhou Fantasy Day,0,False,Abudory,0,0,3,3
1161330,Record Life,0,False,创克游戏工作室,0,1,0,1
1161360,Shisensho Solitaire,0,False,Nick Ramsay,7,22,0,22
1161430,Noosphere,0,False,KOEX studio,7,13,3,16
1161490,MotoGP™20,0,False,Milestone S.r.l.,8,771,81,852
1161510,Lithium Inmate 39 Relapsed Edition,12,False,Stoneball L.L.C.,0,2,1,3
1161570,Dark Parables: Portrait of the Stained Princess Collector's Edition,0,False,Eipix Entertainment,6,11,3,14
1161650,Sakura Gamer 2,0,False,Winged Cloud,7,28,3,31
1160700,Particle Wars,0,False,HaDe Games,7,13,1,14
1160780,LoliTower,0,False,XCGames,0,1,1,2
1160790,The Legend of Dark Witch Renovation,0,False,INSIDE SYSTEM,0,6,0,6
1160800,Rainbow Robin,0,False,DigiPlox,0,1,1,2
1160820,Bewitched,0,False,Graven Visual Novels,0,8,0,8
1160850,Black Office - Entertainment Department,18,False,H-Keration,0,0,1,1
1160870,Dinosaur Hunting Patrol 3D Multiplayer Online,0,True,Vicente Rosell Roig,0,7,0,7
1160880,Paul's World,0,False,Cloaz Studio,0,7,2,9
1160900,Antarctic Girl 南極娘,0,False,Antarctic aliens,0,1,1,2
1160950,Yomi Alliance,0,False,Bruni Multimedia,5,19,13,32
1160980,Legendary Arcane 2 Universe,0,False,Maxime Côté,0,1,0,1
1161120,A Ghostly Tale,0,False,Renee Beaulieu,0,1,0,1
1161180,Funbag Fantasy: Sideboob Story 2,0,False,Waffle,7,12,0,12
1161190,Natsu no Iro no Nostalgia,0,False,MOONSTONE,0,3,0,3
1160410,Hentai Balloons,18,False,Reddiamondgames,6,8,3,11
1160440,PARANOIHELL,0,False,games by lum,7,10,0,10
1160480,Boot : Game Dev Sim,0,False,Ghost roots,0,1,6,7
1160500,AstronTycoon2: Ritual,0,False,ANG People s.r.o.,5,5,5,10
1160580,Model Melissa,0,False,Dharker Studio,5,7,5,12
1160610,Future Girls,0,False,Dharker Studio,0,8,0,8
1160620,Summer Days,0,False,Dharker Studio,7,8,2,10
1160670,Shrine to Anubis,0,False,Stuart Foley,0,4,0,4
1160100,Pixel Art Hentai Trap Hot Spring,0,False,Uzura Studio,0,2,0,2
1160190,Player One,0,False,Prime2Gold,0,1,0,1
1160330,Fight of Animals,0,False,Digital Crafter,8,162,4,166
1160360,Miscreation: Evolve Your Creature!,0,False,Chronicle Ltd,5,73,54,127
1159640,ANIME - World War II,0,False,Konnichiwa Games,8,455,78,533
1159680,Silent Sector,0,False,Rake in Grass,7,30,5,35
1159700,Knights of Light: The Prologue,0,False,Rumbling Games Studio,3,3,21,24
1159770,RaceXXL Space,0,False,Sars Medya,0,1,0,1
1159890,Supercar Drift,0,False,PLAYWHIZ GAMES Pvt Ltd,0,1,0,1
1159940,Astrodition,0,False,Astrodition Development,0,2,0,2
1160020,AshenForest,0,False,GentleRaven Games,7,23,2,25
1160040,Human Factory,0,False,Fire Cycle Games,0,2,0,2
1160050,There is a Thief in my House VR,0,False,Kucki,0,3,2,5
1159360,MeiQi Season1,0,False,QZQ Studio,0,1,0,1
1159450,Hayfever,0,False,Pixadome,7,19,1,20
1159480,BOW MAN,0,False,DMM VR lab,0,1,0,1
1159500,Ghost Files 2: Memory of a Crime,0,False,Brave Giant LTD,6,21,6,27
1159520,Twists of My Life,0,False,Novel,5,112,52,164
1159540,Fear the Dark Unknown,0,False,Dreamlight Games Studios SL,6,23,6,29
1159590,Lost In Dungeon,0,False,BT Studios,0,0,3,3
1159610,Neighbourhood Loot,0,False,Arzifact Studios,0,3,0,3
1158820,Mahjong Royal Towers,0,False,Creobit,0,0,1,1
1158830,1001 Jigsaw Castles And Palaces,0,False,Creobit,0,2,0,2
1158840,记忆重现/Rememory,0,False,深圳市百恩互动娱乐有限公司,0,2,0,2
1158850,The Great Ace Attorney Chronicles,0,False,"CAPCOM Co., Ltd.",8,480,18,498
1158910,Dream Detective,0,False,Century Game,0,5,1,6
1158970,Westmark Manor,0,False,Nodbrim Interactive,5,16,7,23
1159020,Your Anime Waifu,0,False,Your Waifu Factory,0,2,1,3
1159260,PANDARA,0,False,leimonya,0,3,0,3
1158310,Crusader Kings III,0,False,Paradox Development Studio,8,20411,1382,21793
1158320,Hentai: Memory leak,0,False,Crew Lab,7,16,4,20
1158390,Divan Chronicles,0,False,HJ GAMES,0,0,1,1
1158410,Mole Game,0,False,Joel D.,7,11,0,11
1158430,Jane Westlake Adventures - The Mystery Train,0,False,exosyphen studios,0,0,2,2
1158470,Voxelgram,0,False,Procedural Level,8,147,4,151
1158650,MindLess,0,False,Marco S Hampel,0,0,1,1
1158690,Uncharted Ocean,0,False,HiRabbit,6,62,17,79
1158720,Causality,0,False,WAFFLE GAMES,0,6,1,7
1157850,Interphase,0,False,The Assembly Line,0,1,0,1
1157860,Waterloo,0,False,Turcan Research Systems,0,1,0,1
1157890,The Binding of YOU,0,False,StarSystemStudios,0,0,1,1
1157910,Voxel Scavenger,0,False,ZUGALU ENTERTAINMENT,0,4,0,4
1157940,Gnomes & Goblins,0,False,"Wevr, Inc.",6,55,19,74
1157980,Ball Pit Simulator,0,False,Drew J. Stivers,0,1,0,1
1158010,UnHolY ToRturEr,0,False,UnholY CreatioN,6,19,7,26
1158150,Viking Brothers 6,0,False,Yustas Game Studio,0,2,0,2
1158230,Hunter's Soul,0,False,HUNTERS,0,0,1,1
1158260,Heroes of Hellas Origins: Part One,0,False,Jaibo Games,7,14,0,14
1158280,Legion 51,0,False,Nik Zayne,8,50,7,57
1158290,Mini Words - minimalist puzzle,0,False,Mens Sana Interactive,8,54,1,55
1157620,Magical MILFs,0,False,Miel,5,20,9,29
1157640,Sakura Fox Adventure,0,False,Winged Cloud,7,38,5,43
1157650,Halloween Pumpkin Smasher VR,0,False,VRX,0,3,0,3
1157670,Hepta Beats,0,False,Matheus Bigatão,0,5,0,5
1157750,CATGIRL LOVER 2,0,False,CUTE ANIME GIRLS,6,59,15,74
1157780,Ace of Space,0,False,StarSystemStudios,0,3,0,3
1157810,Dark City: Vienna Collector's Edition,0,False,Friendly Fox,0,7,0,7
1157820,RUNNER HEROES: The curse of night and day,0,False,IKIGAI Play,0,1,0,1
1156910,Galactic Management,0,False,Corkscrew Developments,0,0,2,2
1156980,Nijowari: Where Angels Fall,0,False,Tsukiakari Studios,0,3,1,4
1157010,Him and I,0,False,Xenmentia Softworks,0,4,0,4
1157040,Arkan: The dog adventurer,0,False,Madao Studio,0,2,1,3
1157080,Three Of a Fish,0,False,George,0,1,1,2
1157120,Zombie Season,0,True,Nic Schubert,0,0,1,1
1157220,Nebuchadnezzar,0,False,Nepos Games,6,244,79,323
1157260,GEESE vs CTHULHU,0,False,Anatoliy Loginovskikh,7,9,1,10
1157300,Last Shark Standing,0,False,Shark Fin Games,7,13,0,13
1157320,Hexagun,0,False,GraphXGames,0,3,1,4
1157340,Hentai Killer,0,False,PlatSTUDIO,8,398,85,483
1156420,Temply Girls,0,False,Red-Pixel,0,0,1,1
1156550,Heroes Of Avranche,0,False,Kumova Slama,0,6,1,7
1156590,Morels: The Hunt,0,False,Abrams Studios,8,57,11,68
1156630,A NIGHTMARE'S TRIP,0,False,SKY HOUR WORKS,7,19,1,20
1156640,Cube Attack,0,False,Pug Studio,0,1,0,1
1156650,Hero Of The Forest,0,False,MediocreArc,0,1,1,2
1156670,Balls!🤬🍆,0,False,butcha,7,15,1,16
1156680,Swinger-Man,0,False,Andreas Gullberg Larsen,0,3,1,4
1156730,Holy Knight Luviria,0,False,Daijyobi Institute,5,15,7,22
1156780,Teragard,0,False,Michael Squirrel,0,2,0,2
1156810,Channel Player,0,False,Applet LLC,0,0,1,1
1156900,Output Pasture,0,False,DuskDogStudio,0,1,1,2
1155930,Harakatsu 2,0,False,INTERHEART glossy,0,1,0,1
1155940,Help! I am REALLY horny!,0,False,Professional Villains,7,11,1,12
1155950,Treasure Tomb VR,0,False,LA12 Studios,0,1,3,4
1155960,HENTAI EXOTICA vol.2,0,False,Elementarium games,0,7,1,8
1155980,Princess Maker ~Faery Tales Come True~ (HD Remake),0,False,"CFK Co., Ltd.",0,6,1,7
1155990,Hentai Eroshojo,0,False,GentleDriver,0,5,2,7
1156000,Raindancer,0,False,Strange Creatures Studio LLC,8,63,7,70
1156030,Spectating Simulator The Racing,0,False,Sensei Games,0,0,2,2
1156050,Girl Kill Zombies,0,False,GK,5,5,5,10
1156120,DOOMBRINGER,0,False,Anomic Games,7,26,0,26
1156130,Safari Grounds - The Wilpattu Leopard,0,False,Upulanka Premasiri,0,0,1,1
1156200,VirtuaLiron - Immersive YOGA practice,0,False,Oshri,0,0,2,2
1156250,The Exorcist: Legion VR (Deluxe Edition),0,False,Wolf & Wood Interactive Ltd,8,60,14,74
1156360,Peaceful Days,0,False,Nhat Nguyen,8,64,4,68
1155460,The Academy: The First Riddle,0,False,Pine Studio,5,13,10,23
1155480,Doors of Silence - the prologue,0,False,Blackbite Interactive,0,2,3,5
1155490,Dual Blade ~ Battle of The Female Ninja ~,0,False,BEIO WOLF LTD.,0,0,2,2
1155500,Tower Empire Builder,0,False,Rice Rocket,0,0,2,2
1155560,Hooks And Shotguns,0,False,Fifth Edge Studios,0,2,0,2
1155620,VITAL,0,False,Icehelm,0,1,1,2
1155660,The Deed II,0,False,Pilgrim Adventures,7,21,2,23
1155670,Living with a Scarecrow,0,False,鐵日,0,2,1,3
1155680,Through The Dust,0,False,So Dank Studio,0,1,3,4
1155720,Why Is There A Girl In My House?!,0,False,Betulasoft,7,38,3,41
1155790,Dreamland Solitaire: Dragon's Fury,0,False,Adept Studios GD,0,6,0,6
1155800,Voyagers,0,False,Enki,0,2,1,3
1155810,Santa's Visit,0,False,Virtual Anarchy Studios,0,4,2,6
1155830,CHERNOBYL: The Untold Story,0,False,Mehsoft,6,24,7,31
1155880,The Bonfire 2: Uncharted Shores,0,False,Xigma Games,5,34,29,63
1155910,Dice Defenders,0,False,Full Screen Sorcery,0,1,1,2
1155920,Snow Clearing Driving Simulator,0,False,A Nostru,0,1,2,3
1154990,War Saber,0,False,Pixel Framers LLC,4,5,10,15
1155090,Shadows of time,0,False,GeekZebra,0,1,0,1
1155130,Block Fall Simulator 2019,0,False,JumpPadGames,0,4,0,4
1155230,Extend Desktop,0,False,chengcong,0,1,1,2
1155290,Cartoon Kreedz: Christmas Season,0,False,Modii Games,0,1,0,1
1155340,Rescue Team: Evil Genius,0,False,Platinum Games,0,3,0,3
1155410,Trials of Harmony ~ A Found Phone Mystery Visual Novel,0,False,SilverTabbyCat - Visual Novel Games,7,10,1,11
1155420,Dino Zoo Transport Simulator,0,False,Horse Games,0,6,2,8
1154560,Counter Terrorism - Minesweeper,0,False,Black Phoenix Studio,0,0,1,1
1154640,Safe Climbing,0,False,Flat Cat Games,0,2,2,4
1154650,GSpot Master,0,False,Peach Beach,0,5,4,9
1154680,The Guise,0,False,Rasul Mono,6,7,3,10
1154700,"The diary of the cheating young married woman, Yuka.",0,False,Magical Girl Club,0,7,2,9
1154730,Panic Diet!!,0,False,Panic OK!!,5,6,5,11
1154790,XIII,0,False,PlayMagic,2,43,354,397
1154810,Going Under,0,False,Aggro Crab,8,1036,57,1093
1154840,Shadow Empire,0,False,VR Designs,8,312,64,376
1154850,9th Dawn III,0,False,Valorware,8,226,25,251
1154940,Football: The Hardest Job,0,False,Cleardot Games,0,6,1,7
1154080,Rugby League Team Manager 3,0,False,Alternative Software Ltd,8,46,11,57
1154110,Steamy Sextet,0,False,Belgerum,6,92,27,119
1154160,CRYPTIC,0,False,Shoho Games,0,2,0,2
1154210,Convenience Store,0,False,ChaoYe Liu,0,0,1,1
1154290,Rambunny,0,False,Rambunny,0,0,1,1
1154300,The Equinox Hunt,0,False,EvilStar Studios,7,14,1,15
1154340,Night Road,0,False,Jared Skinner,0,4,0,4
1154480,Vicious Gambling Agreement,0,False,FANG,0,2,1,3
1154490,Grid Creeps,0,False,Dustin Bledsoe,0,2,0,2
1153550,Dark Fairy Fantasy,0,False,JustE Fantasy,0,0,1,1
1153570,Hyperventila,0,False,Tymen Muller,0,0,1,1
1153670,Hentai Cosplay Elf,0,False,IR Studio,7,13,1,14
1153690,Hentai Best Girls,0,False,Kotovodk Studio,0,2,3,5
1153700,Eternal Magic,0,True,Duoyi,0,0,1,1
1153730,SteamCity Chronicles - Rise Of The Rose,0,False,FeelThere,0,0,2,2
1153840,Snow Island,0,False,MACKINN7,0,2,1,3
1153850,Super Space Towers,0,False,Happy Cactus Games Limited,0,5,0,5
1153860,Instacalm VR,0,False,Neurotechnology,0,1,2,3
1153890,Trailing Girl,18,False,artant,0,1,6,7
1153930,Easy Shooter,0,False,Funny Games,0,2,3,5
1153980,Darkness Maze Cube - Hardcore Puzzle Game,0,False,YAW Studios,7,14,1,15
1153990,Hacker Evolution - 2019 HD remaster,0,False,exosyphen studios,0,1,1,2
1154010,Marshmallow Madness,0,False,Spaceloom Studios AB,0,0,1,1
1153200,Wormskull,0,False,Wolfs Moon Studios,7,32,1,33
1153220,Mahjong Dimensions 3D - Fantasy Anime,0,False,Boogygames Studios,0,1,0,1
1153250,VVVVV,0,False,BekkerDev Studio,4,4,9,13
1153260,Underponder,0,False,Kausemus,0,4,2,6
1153330,Puzzle Patrol,0,False,Iterative Interactive,0,2,0,2
1153370,Bumble Butt,0,False,Wonderthing,0,1,0,1
1153430,Love wish,0,False,Double W,8,112,21,133
1153460,Axegend VR,0,False,Subversion Squad Studio,7,15,1,16
1153470,Empire Live,0,False,Osmose Studio,0,3,1,4
1152670,Operation: Cheek Clapper,0,False,Satrio Dewantono,0,6,0,6
1152800,Buggy Bump,0,False,MoonShine Games,0,0,1,1
1152810,Love with Kadyrov,0,False,Taxincrease,0,3,2,5
1152820,Everslash,0,False,Jaemin Park,0,3,0,3
1152830,BounceBall3D,0,False,Elphie,0,2,0,2
1152840,Gator Parade,0,True,Oddfellows Software,0,5,0,5
1152900,KMP,0,False,chengcong,0,4,0,4
1152920,N.a.N Industry VR,0,True,Armin Rigo,0,1,0,1
1152950,Blackberry,0,False,Andeo TEAM,5,7,7,14
1153040,Primate Signal,0,False,bankbank,0,2,2,4
1153070,Hentai Zodiac Puzzle 2,0,False,Zodiacus Games,7,17,2,19
1153100,Pixels can fight,0,False,DrommerKode,0,1,0,1
1153110,Rally Drift Cars,0,False,Polantronic,0,0,2,2
1152160,Might is Right,0,False,Lazy Kitty,6,37,10,47
1152300,Atelier Ayesha: The Alchemist of Dusk DX,0,False,"KOEI TECMO GAMES CO., LTD.",8,57,1,58
1152310,Atelier Escha & Logy: Alchemists of the Dusk Sky DX,0,False,"KOEI TECMO GAMES CO., LTD.",7,28,2,30
1152320,Atelier Shallie: Alchemists of the Dusk Sea DX,0,False,"KOEI TECMO GAMES CO., LTD.",7,20,3,23
1152360,CLIMB OUT!,0,False,Dreamverse Entertainment,0,3,1,4
1152420,Heraldry Studio,0,False,Maris Ozols,7,25,2,27
1152440,Party Pumper,0,False,Fibrum Limited,5,7,7,14
1152450,Creeps Creeps? Creeps!,0,False,Take Toad,7,13,0,13
1152480,Death To The Dragon Lord,0,False,Left Flank Games,0,1,0,1
1152540,Shark Castle,0,False,Sublunary Studio,0,0,1,1
1152580,Ann Achronist: Many Happy Returns,0,False,Maybe Later Games,7,12,0,12
1152640,Snake: The Elder Forest,0,False,Fractal Dimension Games,0,1,0,1
1151770,Dragon Slayer,0,False,Silver Cloud,0,1,2,3
1151840,Sir'HaXXX,0,False,GreatherGames,0,3,1,4
1151930,Buissons,0,False,Tambouille,7,15,0,15
1151940,Super Minesweeper attACK,0,False,Triadne,0,2,0,2
1152020,Return Of The Zombie King,0,False,"Return To Adventure Mountain, LLC",6,31,8,39
1152040,Dark Romance: The Ethereal Gardens Collector's Edition,0,False,Domini Games,0,4,1,5
1152050,Sword of the Slayer,0,False,Choice of Games,0,4,3,7
1152090,Elmarion: Dragon time,0,False,Fleon Games,6,139,48,187
1152120,Bowsette,0,False,Synovia Game,5,10,6,16
1151310,Blackbeard the Cursed Jungle,0,False,Boogygames Studios,0,0,1,1
1151400,Furious Goal,0,False,czgame,0,1,2,3
1151430,Magnia,0,False,NoDeadLineGames,0,4,0,4
1151440,Utawarerumono: Mask of Truth,0,False,AQUAPLUS,8,134,2,136
1151450,Utawarerumono: Prelude to the Fallen,0,False,AQUAPLUS,8,76,3,79
1151500,fight wisdom,0,False,pengjianNiu,0,2,0,2
1151580,1984 Rewired,0,False,Otherside Interactive,0,1,0,1
1151600,Chernobyl: Road of Death,0,False,diedemor studio,0,5,0,5
1151620,磨难之间 SUFFERING: Reincarnation of Sins,0,False,噬零工作室,0,1,1,2
1151630,House of 1000 Doors: Family Secrets,0,False,Five BN,7,20,2,22
1151650,Shard,0,False,Riyko Games,0,3,0,3
1151670,EEP  16 Expert Eisenbahn Aufbau- und Steuerungssimulation,0,False,Trend Redaktions- und Verlagsgesellschaft mbH,0,2,2,4
1151680,Galactic Rangers VR,0,False,DGMA,7,12,0,12
1151740,Prison Princess,0,False,qureate,7,31,1,32
1151750,mmmmm donuts arhhh......,0,False,Easy game,5,6,4,10
1150790,GraFi 4,0,False,Blender Games,0,5,1,6
1150800,Breeza Budgie Bill,0,False,Wampee,0,1,0,1
1150810,Slime Slam,0,False,Tyler M Richardson,0,2,0,2
1150890,The Bunker 69,0,False,xxxmenshxxx,6,55,17,72
1150950,Timelie,0,False,Urnique Studio,8,417,24,441
1151080,Legend of Keepers: Prologue,0,True,Goblinz Studio,0,1,0,1
1151120,Arrest of a stone Buddha,0,False,yeo,8,49,12,61
1151160,Chaos Theory Pirates,0,False,Chaos Theory Studios Ltd.,0,2,1,3
1151180,Super Cucho,0,False,Take Toad,0,3,1,4
1151200,Just Drift It !,0,False,Vencious Games,7,11,2,13
1151250,Horror Story: Hallowseed,0,False,Jeff Winner,7,42,5,47
1150270,NEON SPACE WAR,0,False,OOpopgames,0,0,1,1
1150310,Let's Go! Skiing VR,0,False,DGMA,0,0,1,1
1150400,The Ancient Labyrinth,0,False,Nicola Gaeta,0,5,0,5
1150460,Summer Paws,0,False,Manic Hyena,8,94,3,97
1150500,Voidspace,0,False,Universe Projects Inc.,5,8,10,18
1150540,Offcoast,0,False,Ice-Cold Shivering Studios,0,1,0,1
1150550,Winter Polaris,0,False,stage-nana,7,13,0,13
1150580,History Warriors,0,False,"Clipstories, Inc.",0,0,2,2
1150590,Samurai Jack: Battle Through Time,0,False,Soleil Ltd.,8,407,74,481
1150610,City Gangs San Andreas,0,False,Polantronic,0,2,0,2
1150620,Bed Lying Simulator 2020,18,False,Oblomov Industries,7,29,7,36
1150720,Monster Girl Club Bifrost,0,False,Midnight Pleasure,8,166,7,173
1150730,Island SAGA,0,False,Kamichichi,8,47,6,53
1149930,Tale's Casino Escape,0,True,Thales Caus,0,2,0,2
1150070,Mizari Loves Company,0,False,Reine Works,0,6,1,7
1150090,Learning Factory,0,False,Luden.io,7,34,6,40
1150130,吾光笔记Holimas Z Notebook,0,False,Static spring,0,1,0,1
1150160,KobberParty - Castle Explorer,0,False,MightyCodeDragon,0,1,1,2
1149440,Dragon Marked For Death,0,False,"INTI CREATES CO., LTD.",8,188,36,224
1149510,The Leopard Catgirl in Miaoli,0,False,Erotes Studio,7,9,2,11
1149550,Utawarerumono: Mask of Deception,0,False,AQUAPLUS,8,140,9,149
1149580,Super Korotama,0,False,Catness Game Studios,0,2,0,2
1149590,Dreamland Solitaire,0,False,Adept Studios GD,7,11,0,11
1149660,Seek Girl Ⅱ,0,False,DSGame,6,157,41,198
1149690,Hexogin,0,False,Infinite Loop Games,7,10,1,11
1149700,Dark Veer,0,False,HANNMADE Studios,0,2,0,2
1149710,Tesla Force,0,False,10tons Ltd,6,45,15,60
1149860,Arsenal Demon,0,False,Blast Programming,7,12,0,12
1149080,Swords and Sandals Spartacus,0,False,Whiskeybarrel Studios,0,6,3,9
1149090,Hospital 9,0,False,Sonic-Alpha,0,2,1,3
1149120,Drift 1969,0,False,Polantronic,0,0,1,1
1149190,Errant Heart,0,False,Pseudome Studios LLC,0,0,1,1
1149200,Spirit Fighters,0,False,ZarioSide,0,0,1,1
1149210,Turtle Rush,0,False,AmkZul Media,0,1,0,1
1149220,P.3,0,False,DevJgame,0,2,0,2
1149370,Broken Spell,18,False,Jaming Game Studio,0,2,1,3
1148550,TERROR SQUID,0,False,Apt Games,0,6,2,8
1148590,DOOM 64,16,False,id Software,8,2429,147,2576
1148620,Plunder,0,False,IB Games,0,5,0,5
1148650,The Legend of Bum-Bo,0,False,Edmund McMillen,6,2461,661,3122
1148670,Annals of Rome,0,False,Level 9 Computing,0,3,0,3
1148680,Austerlitz,0,False,Turcan Research Systems,0,1,0,1
1148710,Miriel Saga,0,False,NG+ Studios,0,1,0,1
1148730,Errant Kingdom (Chapters 0-5),0,False,Lunaris Games,7,26,4,30
1148740,Far From Orbit,0,False,Alexander Conway,0,1,0,1
1148750,Advisors at the End of the Universe,0,False,Adam Wilkes,0,1,0,1
1148770,Not An Angels: Erotic Puzzle,0,False,13 Faces Games,0,2,0,2
1148890,Protect the campus,0,False,CC,0,0,1,1
1148910,ShapeWorks,0,False,GameDev_ToolMaker,5,10,5,15
1148920,Hentai Pix,0,False,Hnew,0,3,2,5
1148930,Chuusotsu! 1.5th Graduation: The Moving Castle,0,False,Studio Beast,0,7,0,7
1148940,Hentai Mizugi,0,False,GentleDriver,0,2,1,3
1148960,Kids Cartoon Maker,0,False,Russpuppy LLC,0,5,2,7
1148980,Occupational Hazards: Episode 1,0,False,Samantha Snow,6,10,3,13
1148080,Rainbow Pixel - Color by Number,0,False,Somer Games,0,1,0,1
1148090,Solitaire Game Halloween,0,False,Creobit,0,6,0,6
1148150,Man of the House,18,False,Faerin Games,8,480,63,543
1148260,King of Halloween,0,False,King Key Games,0,3,0,3
1148270,The Final Battle,0,False,PSS,0,1,0,1
1148290,Thy Kingdom Crumble,0,False,Julian Edison,0,2,0,2
1148320,Masteroid,0,False,Narfox LLC,7,17,3,20
1148360,Alisa Quest,0,False,ShiroKuroSoft,0,5,1,6
1148430,Rescue Team 8,0,False,GameOn Production,0,3,1,4
1148450,Detective Jackie - Mystic Case,0,False,Old Skull Games,7,26,2,28
1148460,Inside The Cubes,0,False,ViRmode,0,0,1,1
1148470,Killjoy Hunter Yuuko,0,False,minori,0,6,1,7
1148480,SPACERIFT: Arcanum System,0,False,Arcanum Team,5,6,5,11
1148500,PuPaiPo Space Deluxe,0,False,BolHut,0,3,0,3
1148510,Pretty Angel,0,False,GirlGame,8,408,25,433
1148530,Griddlers Legend Of The Pirates,0,False,Somer Games,0,2,4,6
1148540,Griddlers Victorian Picnic,0,False,Big Up Studio,0,1,0,1
1147710,Cute Blocks,0,False,cBlck,0,1,0,1
1147760,The End of an Actress,0,False,ebi-hime,0,6,1,7
1147840,Hyper Storm,0,False,MotionHouse,0,2,0,2
1147850,Brother Brother,0,False,Patrick VanMackelberg,0,7,0,7
1147940,3dSen PC,0,False,Geod Studio,8,204,10,214
1147960,Okaeri,0,False,Chilla's Art,6,94,33,127
1147970,Abode 2,0,False,Overflow,8,68,16,84
1147980,Gene Rain:Wind Tower,0,False,Deeli Network,0,1,3,4
1148000,Squirrel Jump,0,False,Boogygames Studios,0,0,1,1
1148010,Love Chan,0,False,Hnew,0,4,3,7
1147370,The Empire's Crisis,0,False,Clayton Rowe,0,1,1,2
706200,Celtabula,0,False,Skip32,0,1,1,2
706240,Gravity Light,0,False,Ruskija game experience,0,3,1,4
706280,Devil in the Pines,0,False,Rebelware Games,7,15,2,17
706320,Trivia Vault: Mini Mixed Trivia,0,False,Ripknot Systems,5,7,9,16
706330,Trivia Vault: Mini Mixed Trivia 2,0,False,Ripknot Systems,5,5,6,11
706350,Mari and the Black Tower,0,False,Joshua Keith,0,3,1,4
706370,LOGistICAL: USA - Oregon,0,False,Sacada,0,5,1,6
706380,LOGistICAL: Norway,0,False,Sacada,0,1,0,1
706390,LOGistICAL: Chile,0,False,Sacada,0,7,1,8
706440,Cyborg Arena,0,False,Devdan Games,5,9,6,15
706490,Little hidden city,0,False,3dinvis games,5,45,30,75
706520,BlackShield: Upora Story,0,False,"Shanghai Vsensory Network Technology Co.,LTD",5,15,8,23
706560,Jimmy and the Pulsating Mass,0,False,Kasey Ozymy,8,255,17,272
706570,The Seven Stages,0,False,Weston Bell-Geddes,0,3,2,5
705700,Stripper Anya™ 2 X-MiGuFighters,0,False,"X-MiGuPLAY, LLC",0,4,5,9
705710,Sense of The Devil,0,False,Racing Bros,4,13,38,51
705750,American Patriots: Boston Tea Party,0,False,Cult Software,7,41,5,46
705770,The Donnerwald Experiment,0,False,Wegenbartho Games,0,5,0,5
705780,Ancient Future,0,False,Binary Fusion,0,4,1,5
705800,Astroe,0,True,Superstruct,0,2,1,3
705870,Echo Grotto,0,False,Gaugepunk Games,7,43,5,48
705920,Empress of Gold,0,False,Tobop Productions,0,1,0,1
705930,The Trace,0,False,shenzhen YuHui Technologyco.LTD,0,0,1,1
706010,The Unseen,0,False,Dynasty Interactive Ltd,0,0,2,2
706020,Fade to Silence,0,False,Black Forest Games,5,287,153,440
706030,Parking Cop Simulator,0,False,Shoho Games,0,6,2,8
706130,Far from Noise,0,False,George Batchelor,8,45,5,50
705210,Cube Racer,0,True,Simon Blasen,0,1,0,1
705230,InGame.exe,0,False,Blind Recluse,0,1,2,3
705240,Boom Box Blue!,0,False,VaragtP,0,1,1,2
705250,Cross Set Infinity,0,False,Cuveet Story,6,10,4,14
705260,Waste Cleaner,0,False,Logic Droid,0,1,0,1
705280,Hakoniwa Explorer Plus,0,False,suxamethonium,8,154,27,181
705290,Strange Telephone,0,False,HZ3 Software,8,99,22,121
705300,Suicide Adventures,0,False,Idea Cabin,5,11,15,26
705340,Kofi Quest: Alpha MOD,0,False,Loftur Studio,7,13,2,15
705380,Galactic Shipwright,0,False,NanoidGames,6,10,3,13
705390,Aya's Journey,0,False,Boogygames Studios,5,6,7,13
705440,Onager!,0,False,rusty games,0,2,1,3
705450,Wunderdoktor,0,False,Ghostbutter,7,29,5,34
705500,Tiny Bubbles,0,False,Pine Street Codeworks LLC,7,20,2,22
706510,SOMOS,0,False,Sideline,0,8,0,8
1197280,Cyber Pussy 2020,0,False,Cyber Keks,6,13,5,18
1196320,Blood Scrolls,0,False,Adrien E. Brown,0,1,0,1
1190840,Boomer Remover,0,False,RIVERSIDE SPORTS,0,9,0,9
1188100,Dragon Stone - Legendary Archer,0,False,MoonlightGames,0,1,0,1
1184480,Inertial Drift,0,False,Level 91 Entertainment,8,256,19,275
1179220,Gaijin Troubles,0,False,Grim's Studio,6,10,3,13
1176560,The Orphan A Tale of An Errant Ghost - Hidden Object Game,0,False,Deertwig Studio,3,2,9,11
1174900,MiMiMiShKa,0,False,Zloy Krot Studio,0,1,2,3
1170750,MOR...E TRAINER (Learning Morse Code),0,False,brusnik.com,0,3,0,3
1166780,Interactivity: The Interactive Experience,0,False,Aetheric Games,6,10,4,14
1165610,Titeuf: Mega Party,0,False,Balio Studio,0,0,1,1
1165920,Lives so Sweet,0,False,Reine Works,0,6,3,9
1164410,Restless Hero,0,False,Restless Corp.,0,4,0,4
1161440,World War 2 Winter Gun Range VR Simulator,0,False,Monkey Reality,0,1,2,3
1160490,Master Of Pottery,0,False,AZGames,8,286,4,290
1154720,Re:Gals Panic,0,False,Peach Beach,5,9,7,16
1153540,Concept Destruction,0,False,Thinice Games,7,27,3,30
1152890,The Delirium Vacation,0,False,Ex Conspectu,0,1,0,1
